CensusTract,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
41069960100,Oregon,Wheeler,1348,654,694,1.4,95.8,0.0,0.7,0.4,0.0,1167,33487.0,5978.0,23535.0,2599.0,19.0,37.0,36.9,16.0,17.2,18.8,11.0,68.3,4.9,1.1,14.3,2.4,9.1,18.8,563,56.1,30.7,12.8,0.4,8.5
41071030101,Oregon,Yamhill,5752,2725,3027,9.3,85.8,0.0,0.0,2.0,0.0,4203,74917.0,17351.0,34234.0,3966.0,9.8,11.1,53.2,13.7,17.0,9.4,6.8,62.7,19.0,0.9,5.0,1.1,11.4,25.7,2637,68.6,11.1,20.3,0.0,3.5
41071030102,Oregon,Yamhill,7052,3648,3404,6.8,89.7,0.0,0.0,1.3,0.0,5156,63750.0,8528.0,29183.0,3013.0,5.0,3.5,40.0,17.9,20.2,9.4,12.6,78.2,16.7,0.1,1.3,0.3,3.4,22.8,3559,81.4,11.9,6.7,0.0,9.6
41071030201,Oregon,Yamhill,6723,3302,3421,14.5,75.9,1.7,0.2,2.2,0.2,5087,42582.0,6414.0,19974.0,2608.0,23.8,34.9,30.7,24.7,23.9,9.3,11.4,61.7,8.9,2.1,20.2,1.9,5.3,19.8,3396,89.2,4.1,6.8,0.0,5.5
41071030202,Oregon,Yamhill,6548,3214,3334,24.0,69.9,0.1,0.9,0.8,0.0,4310,42862.0,3421.0,19455.0,3875.0,39.0,56.4,18.1,25.5,20.1,6.8,29.6,69.5,18.3,0.7,0.7,7.8,3.1,25.0,2910,93.0,2.4,4.6,0.0,15.3
41071030301,Oregon,Yamhill,10011,4975,5036,14.2,80.4,0.4,0.1,1.3,0.1,7143,65189.0,8599.0,25991.0,2125.0,11.0,20.0,27.9,20.8,25.2,12.6,13.5,82.7,8.3,0.9,1.8,0.8,5.6,27.4,5000,84.8,8.8,6.1,0.3,8.0
41071030302,Oregon,Yamhill,2039,978,1061,2.0,95.1,0.0,0.0,1.7,0.0,1701,80221.0,17929.0,41949.0,6873.0,10.0,3.9,48.3,8.0,24.2,9.6,10.0,77.1,6.5,0.0,2.5,0.7,13.2,27.1,993,80.8,12.1,6.4,0.7,1.8
41071030400,Oregon,Yamhill,7699,3783,3916,3.7,93.4,0.0,0.5,0.4,0.0,5838,67429.0,10239.0,35932.0,10766.0,3.9,2.6,25.8,17.3,21.7,15.1,20.0,73.0,16.8,0.2,0.8,0.4,8.8,30.4,3692,76.3,11.4,12.3,0.0,5.1
41071030501,Oregon,Yamhill,6251,4031,2220,10.8,76.6,5.6,2.6,0.2,1.4,5055,45688.0,7684.0,20185.0,2447.0,14.9,28.9,34.2,19.8,16.7,12.6,16.7,76.9,7.1,2.1,4.8,1.3,7.8,31.1,1680,72.7,17.0,10.4,0.0,16.7
41071030502,Oregon,Yamhill,4596,2159,2437,7.7,80.1,0.7,5.7,0.2,0.2,3456,36566.0,6003.0,19807.0,1711.0,14.3,19.7,23.6,29.1,21.6,13.3,12.5,77.8,12.5,0.0,6.7,1.1,1.9,26.6,1810,75.5,19.5,5.0,0.0,11.1
41071030601,Oregon,Yamhill,3331,1744,1587,26.3,70.9,0.0,0.2,0.0,0.0,2164,37325.0,6642.0,19882.0,2429.0,16.0,29.8,18.4,26.6,21.7,10.9,22.4,70.3,13.7,0.0,4.6,4.9,6.7,24.3,1345,80.6,12.0,7.4,0.0,10.5
41071030602,Oregon,Yamhill,6332,3077,3255,14.4,78.7,1.6,1.4,2.0,0.0,4306,77106.0,11198.0,28721.0,3675.0,15.5,20.0,47.2,7.5,22.2,7.1,16.0,78.7,11.2,0.0,2.4,0.9,6.8,24.4,2469,73.8,18.7,7.5,0.0,5.7
41071030701,Oregon,Yamhill,7702,3813,3889,15.9,82.1,0.0,0.8,0.1,0.0,5269,54358.0,8733.0,29411.0,3935.0,19.9,32.1,39.1,13.4,22.9,10.0,14.6,85.4,7.3,0.0,4.1,2.0,1.2,25.2,2923,78.6,16.4,5.0,0.0,16.8
41071030702,Oregon,Yamhill,7862,4143,3719,23.2,69.4,0.3,0.8,2.3,0.0,5163,42428.0,4461.0,23005.0,4684.0,21.8,30.0,28.1,20.3,20.0,14.0,17.6,78.9,14.6,1.1,1.0,1.5,3.0,19.5,3489,77.2,18.2,4.6,0.0,11.0
41071030801,Oregon,Yamhill,5035,2204,2831,23.0,70.2,1.3,0.6,1.7,0.3,3378,36184.0,6708.0,18845.0,2390.0,16.7,21.0,14.0,23.3,20.2,14.5,28.1,70.2,9.3,1.0,11.4,4.4,3.6,18.1,1984,85.6,9.3,4.0,1.1,9.1
41071030802,Oregon,Yamhill,5201,2334,2867,28.9,61.5,4.5,0.5,2.7,0.3,3301,33074.0,7348.0,15432.0,3298.0,36.6,52.1,28.2,27.0,21.3,9.3,14.2,45.5,14.1,1.0,31.7,1.6,6.1,17.5,2423,88.4,8.0,3.5,0.0,11.2
41071030900,Oregon,Yamhill,4952,2430,2522,24.7,69.5,0.1,0.5,0.7,0.2,3247,60780.0,4736.0,22129.0,2131.0,12.3,18.1,30.4,19.7,20.8,14.0,15.1,71.3,16.6,1.6,2.8,0.3,7.3,23.9,2079,73.2,17.0,8.9,1.0,11.8
41071031000,Oregon,Yamhill,4033,2109,1924,13.3,79.6,0.0,1.5,1.4,0.0,2909,55100.0,7704.0,21958.0,2256.0,16.5,18.9,30.2,16.3,23.0,15.1,15.5,76.6,11.0,0.2,6.6,0.0,5.5,29.4,1725,70.3,15.3,13.9,0.6,11.9
